placeId,candidateRank,photoTitle,description,creator,sourcePage,originalFile,license,licenseUrl,originalWidth,originalHeight,capturedAt,representativeness,composition,guidebookFit,mobileRecognition,resolution,licenseClarity,score,selected,reason
lyon,2,Lyon (191802045).jpeg,"500px provided description: Lyon [#city ,#street ,#architecture ,#cityscape ,#france ,#lyon ,#Rh?ne-Alpes]",Mike,https://commons.wikimedia.org/wiki/File:Lyon_(191802045).jpeg,https://upload.wikimedia.org/wikipedia/commons/0/00/Lyon_%28191802045%29.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,2048,1366,"25 December 2016, 21:28:42 (UTC)",22,14,11,10,8,10,75,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
lyon,3,Lyon (191801649).jpeg,"500px provided description: Lyon [#city ,#street ,#architecture ,#cityscape ,#france ,#lyon ,#Rh?ne-Alpes]",Mike,https://commons.wikimedia.org/wiki/File:Lyon_(191801649).jpeg,https://upload.wikimedia.org/wikipedia/commons/3/3a/Lyon_%28191801649%29.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,2048,1344,"25 December 2016, 20:50:01 (UTC)",22,14,11,10,8,10,75,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
place-bellecour,1,Statue of Louis XIV @ Place Bellecour @ Lyon (35580147953).jpg,Statue of Louis XIV @ Place Bellecour @ Lyon,"Guilhem Vellut from Annecy, France",https://commons.wikimedia.org/wiki/File:Statue_of_Louis_XIV_@_Place_Bellecour_@_Lyon_(35580147953).jpg,https://upload.wikimedia.org/wikipedia/commons/6/6a/Statue_of_Louis_XIV_%40_Place_Bellecour_%40_Lyon_%2835580147953%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,5472,3648,2017-08-04 12:38,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
place-bellecour,2,"Lyon, Place Bellecour, Statue de Louis XIV. (115-8)-Lyon, Place Bellecour, Statue de Louis XIV.... (NBY 419323).jpg","Collection "" Villes De France "" Lyon, Series 115. Oilette postcard view of a plaza and Louis XIV statue in Lyon.",Unknown author Unknown author,"https://commons.wikimedia.org/wiki/File:Lyon,_Place_Bellecour,_Statue_de_Louis_XIV._(115-8)-Lyon,_Place_Bellecour,_Statue_de_Louis_XIV...._(NBY_419323).jpg",https://upload.wikimedia.org/wikipedia/commons/5/5a/Lyon%2C_Place_Bellecour%2C_Statue_de_Louis_XIV._%28115-8%29-Lyon%2C_Place_Bellecour%2C_Statue_de_Louis_XIV...._%28NBY_419323%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,817,525,1917,22,14,11,10,5,10,72,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
place-bellecour,3,Lyon 2e - Place Bellecour - Statue de Louis XIV - Socle après retrait de l'Allégorie du Rhône.jpeg,Socle après retrait de l'Allégorie du Rhône.,Romainbehar,https://commons.wikimedia.org/wiki/File:Lyon_2e_-_Place_Bellecour_-_Statue_de_Louis_XIV_-_Socle_apr%C3%A8s_retrait_de_l%27All%C3%A9gorie_du_Rh%C3%B4ne.jpeg,https://upload.wikimedia.org/wikipedia/commons/3/3d/Lyon_2e_-_Place_Bellecour_-_Statue_de_Louis_XIV_-_Socle_apr%C3%A8s_retrait_de_l%27All%C3%A9gorie_du_Rh%C3%B4ne.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2322,4128,2021-09-26 17:09:36,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
fourviere,1,Notre Dame de Fourvière.jpg,"Notre Dame de Fourvière, Lyon, France",Clément Bardot,https://commons.wikimedia.org/wiki/File:Notre_Dame_de_Fourvi%C3%A8re.jpg,https://upload.wikimedia.org/wikipedia/commons/6/60/Notre_Dame_de_Fourvi%C3%A8re.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,4211,2616,2015-05-02 10:34:35,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
fourviere,2,Lyon 5e - Basilique Notre-Dame de Fourvière - Saint Michel terrassant le dragon (Paul-Émile Millefaut).jpg,"Saint Michel terrassant le dragon, par Paul-Émile Millefaut.",Romainbehar,https://commons.wikimedia.org/wiki/File:Lyon_5e_-_Basilique_Notre-Dame_de_Fourvi%C3%A8re_-_Saint_Michel_terrassant_le_dragon_(Paul-%C3%89mile_Millefaut).jpg,https://upload.wikimedia.org/wikipedia/commons/2/21/Lyon_5e_-_Basilique_Notre-Dame_de_Fourvi%C3%A8re_-_Saint_Michel_terrassant_le_dragon_%28Paul-%C3%89mile_Millefaut%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2567,3948,2024-05-09 16:43:18,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
fourviere,3,"Lyon 5e - Chapelle Saint-Thomas - Clocher et Vierge, depuis le toit de la basilique Notre-Dame de Fourvière 02.jpg","Golden statue of Virgin Mary on top of the Saint-Thomas chapel of Lyon, seen from the roof of the basilica Notre-Dame de Fourvière",Joseph-Hugues Fabisch,"https://commons.wikimedia.org/wiki/File:Lyon_5e_-_Chapelle_Saint-Thomas_-_Clocher_et_Vierge,_depuis_le_toit_de_la_basilique_Notre-Dame_de_Fourvi%C3%A8re_02.jpg",https://upload.wikimedia.org/wikipedia/commons/3/36/Lyon_5e_-_Chapelle_Saint-Thomas_-_Clocher_et_Vierge%2C_depuis_le_toit_de_la_basilique_Notre-Dame_de_Fourvi%C3%A8re_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,4014,6030,1852,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
vieux-lyon,1,Vieux Lyon (25667252093).jpg,We woke up early on Sunday and wandered the streets of the ancient medieval part of town. Lyon was originally the Roman capital of Gaul and it's old buildings and streets are full of history and character.,Weekend Wayfarers,https://commons.wikimedia.org/wiki/File:Vieux_Lyon_(25667252093).jpg,https://upload.wikimedia.org/wikipedia/commons/3/32/Vieux_Lyon_%2825667252093%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,6000,4000,2016-04-03 09:04,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
vieux-lyon,2,Vieux panneau - Rue Hector Berlioz (Lyon).jpg,Rue Hector Berlioz (Lyon).,Benoît Prieur,https://commons.wikimedia.org/wiki/File:Vieux_panneau_-_Rue_Hector_Berlioz_(Lyon).jpg,https://upload.wikimedia.org/wikipedia/commons/8/84/Vieux_panneau_-_Rue_Hector_Berlioz_%28Lyon%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,3024,4032,2019-02-17 14:36:04,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
vieux-lyon,3,"Lyon 5e - Rue de la Brèche, Les Tupiniers du Vieux Lyon 2019 dans l'école Aux Lazaristes (1).jpg",Les Tupiniers du Vieux Lyon 2019.,Romainbehar,"https://commons.wikimedia.org/wiki/File:Lyon_5e_-_Rue_de_la_Br%C3%A8che,_Les_Tupiniers_du_Vieux_Lyon_2019_dans_l%27%C3%A9cole_Aux_Lazaristes_(1).jpg",https://upload.wikimedia.org/wikipedia/commons/c/cf/Lyon_5e_-_Rue_de_la_Br%C3%A8che%2C_Les_Tupiniers_du_Vieux_Lyon_2019_dans_l%27%C3%A9cole_Aux_Lazaristes_%281%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,4128,3096,2019-09-15 12:27:51,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
cathedrale-saint-jean-lyon,1,Cathédrale Saint-Jean-Baptiste @ Lyon (35581360383).jpg,Cathédrale Saint-Jean-Baptiste @ Lyon,"Guilhem Vellut from Annecy, France",https://commons.wikimedia.org/wiki/File:Cath%C3%A9drale_Saint-Jean-Baptiste_@_Lyon_(35581360383).jpg,https://upload.wikimedia.org/wikipedia/commons/d/dd/Cath%C3%A9drale_Saint-Jean-Baptiste_%40_Lyon_%2835581360383%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,5472,3648,2017-08-04 14:55,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
cathedrale-saint-jean-lyon,2,West portals of Cathédrale Saint-Jean de Lyon 01.jpg,West portals of Cathédrale Saint-Jean de Lyon,John Samuel,https://commons.wikimedia.org/wiki/File:West_portals_of_Cath%C3%A9drale_Saint-Jean_de_Lyon_01.jpg,https://upload.wikimedia.org/wikipedia/commons/8/84/West_portals_of_Cath%C3%A9drale_Saint-Jean_de_Lyon_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,3000,4000,2025-03-30 18:46:48,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
cathedrale-saint-jean-lyon,3,Lyon 5e - Cathédrale Saint-Jean - Statue de saint François d'Assise (Jean-Marie Bonnassieux).jpg,"Statue de saint François d'Assise, par Jean-Marie Bonnassieux.",Romainbehar,https://commons.wikimedia.org/wiki/File:Lyon_5e_-_Cath%C3%A9drale_Saint-Jean_-_Statue_de_saint_Fran%C3%A7ois_d%27Assise_(Jean-Marie_Bonnassieux).jpg,https://upload.wikimedia.org/wikipedia/commons/b/ba/Lyon_5e_-_Cath%C3%A9drale_Saint-Jean_-_Statue_de_saint_Fran%C3%A7ois_d%27Assise_%28Jean-Marie_Bonnassieux%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2229,3877,2025-12-20 14:26:39,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
traboules,1,Lyon - Traboule de la Rue du Boeuf (16163505286).jpg,"Vieux-Lyon | Rue du Boeuf Renaissance ""traboule"".","Fred Romero from Paris, France",https://commons.wikimedia.org/wiki/File:Lyon_-_Traboule_de_la_Rue_du_Boeuf_(16163505286).jpg,https://upload.wikimedia.org/wikipedia/commons/c/ca/Lyon_-_Traboule_de_la_Rue_du_Boeuf_%2816163505286%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,3920,2940,"Taken on 21 December 2014, 13:28",30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
traboules,2,Traboule de la Tour Rose.JPG,Traboule de la Tour Rose,Gonedelyon,https://commons.wikimedia.org/wiki/File:Traboule_de_la_Tour_Rose.JPG,https://upload.wikimedia.org/wikipedia/commons/a/a4/Traboule_de_la_Tour_Rose.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,1536,2048,2008-07-16,22,14,11,10,8,10,75,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
traboules,3,Traboule de la Tour Rose.jpg,"La Traboule de la Tour Rose est située au 16, rue Du Bœuf, dans le 5ème arrondissement de Lyon. La Tour Rose fut bâtie pendant la Renaissance française et fut la propriété de l'architecte Serlio (XVIe siècle). Elle est aujourd'hui un des atouts qui font le charme du Vieux-Lyon, très apprécié des touristes.",Unknown author Unknown author permission=,https://commons.wikimedia.org/wiki/File:Traboule_de_la_Tour_Rose.jpg,https://upload.wikimedia.org/wikipedia/commons/9/99/Traboule_de_la_Tour_Rose.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2304,3072,2010-03-12,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
croix-rousse,1,Montée de la Grande Côte @ Croix-Rousse @ Lyon (36347972426).jpg,Montée de la Grande Côte @ Croix-Rousse @ Lyon,"Guilhem Vellut from Annecy, France",https://commons.wikimedia.org/wiki/File:Mont%C3%A9e_de_la_Grande_C%C3%B4te_@_Croix-Rousse_@_Lyon_(36347972426).jpg,https://upload.wikimedia.org/wikipedia/commons/f/f3/Mont%C3%A9e_de_la_Grande_C%C3%B4te_%40_Croix-Rousse_%40_Lyon_%2836347972426%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,5472,3648,2017-08-04 17:11,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
croix-rousse,2,Montée de la Grande Côte @ Croix-Rousse @ Lyon (36392756655).jpg,Montée de la Grande Côte @ Croix-Rousse @ Lyon,"Guilhem Vellut from Annecy, France",https://commons.wikimedia.org/wiki/File:Mont%C3%A9e_de_la_Grande_C%C3%B4te_@_Croix-Rousse_@_Lyon_(36392756655).jpg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Mont%C3%A9e_de_la_Grande_C%C3%B4te_%40_Croix-Rousse_%40_Lyon_%2836392756655%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,5472,3648,2017-08-04 17:13,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
croix-rousse,3,Montée de la Grande Côte @ Croix-Rousse @ Lyon (35584709653).jpg,Montée de la Grande Côte @ Croix-Rousse @ Lyon,"Guilhem Vellut from Annecy, France",https://commons.wikimedia.org/wiki/File:Mont%C3%A9e_de_la_Grande_C%C3%B4te_@_Croix-Rousse_@_Lyon_(35584709653).jpg,https://upload.wikimedia.org/wikipedia/commons/3/33/Mont%C3%A9e_de_la_Grande_C%C3%B4te_%40_Croix-Rousse_%40_Lyon_%2835584709653%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,5472,3648,2017-08-04 17:16,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
halles-de-lyon-paul-bocuse,1,Fromagerie Halles de Lyon-Paul Bocuse en 2017 à Lyon.jpg,"Fromagerie Mons, Halles de Lyon-Paul Bocuse en 2017 à Lyon.",Benoît Prieur,https://commons.wikimedia.org/wiki/File:Fromagerie_Halles_de_Lyon-Paul_Bocuse_en_2017_%C3%A0_Lyon.jpg,https://upload.wikimedia.org/wikipedia/commons/7/71/Fromagerie_Halles_de_Lyon-Paul_Bocuse_en_2017_%C3%A0_Lyon.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,4032,3024,2017-05-31 13:13:58,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
halles-de-lyon-paul-bocuse,2,Halles de Lyon-Paul Bocuse 001.jpg,Halles de Lyon-Paul Bocuse,Arnaud 25,https://commons.wikimedia.org/wiki/File:Halles_de_Lyon-Paul_Bocuse_001.jpg,https://upload.wikimedia.org/wikipedia/commons/6/68/Halles_de_Lyon-Paul_Bocuse_001.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2048,1536,2019-01-23 17:38:55,22,14,11,10,8,10,75,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
halles-de-lyon-paul-bocuse,3,Halles de Lyon-Paul Bocuse 002.jpg,Halles de Lyon-Paul Bocuse,Arnaud 25,https://commons.wikimedia.org/wiki/File:Halles_de_Lyon-Paul_Bocuse_002.jpg,https://upload.wikimedia.org/wikipedia/commons/b/b3/Halles_de_Lyon-Paul_Bocuse_002.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,2048,1536,2019-01-23 20:10:56,22,14,11,10,8,10,75,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
annecy,1,Palais de l'Isle Annecy et le Thiou.jpg,annecy,chisloup,https://commons.wikimedia.org/wiki/File:Palais_de_l%27Isle_Annecy_et_le_Thiou.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c5/Palais_de_l%27Isle_Annecy_et_le_Thiou.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,4000,3000,Taken on 16 August 2012,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
annecy,2,Palais de l'Isle - 212.jpg,"East view of the palais de l'Isle in Annecy, France","Another one of my pictures: This photograph was taken by Medium69 (William Crochot) and released under the license stated below. You are free to use it for any purpose as long as you credit the author (William Crochot), the Source (Wikimedia Commons) and the license (CC-BY-SA 4.0) in close relation to the image. Please do not upload an updated image here without consultation with the Author. The author would like to make corrections only at his own source RAW. This ensures that the changes are preserved. Please if you think that any changes should be required, please inform the author. Otherwise you can upload a new image with a new name. Please use one of the templates derivative or extract .",https://commons.wikimedia.org/wiki/File:Palais_de_l%27Isle_-_212.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0a/Palais_de_l%27Isle_-_212.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,3648,5472,2015-07-14 10:37:35,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
annecy,3,Palais de l'Isle in Annecy 02.jpg,"Palais de l'Isle in Annecy, Haute-Savoie, France",Tournasol7,https://commons.wikimedia.org/wiki/File:Palais_de_l%27Isle_in_Annecy_02.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e0/Palais_de_l%27Isle_in_Annecy_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,3683,5468,2020-06-16 04:24:24,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
annecy-vieille-ville,1,Annecy - Rue Sainte-Claire (juil 2022).jpg,"Rue Sainte-Claire à Annecy (Haute-Savoie, France).",Sebleouf,https://commons.wikimedia.org/wiki/File:Annecy_-_Rue_Sainte-Claire_(juil_2022).jpg,https://upload.wikimedia.org/wikipedia/commons/e/ee/Annecy_-_Rue_Sainte-Claire_%28juil_2022%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,4032,3024,2022-07-16 16:04:24,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
annecy-vieille-ville,2,Annecy 35 rue Sainte Claire.jpg,Annecy 35 rue Sainte Claire,Elisabeth Martin,https://commons.wikimedia.org/wiki/File:Annecy_35_rue_Sainte_Claire.jpg,https://upload.wikimedia.org/wikipedia/commons/2/23/Annecy_35_rue_Sainte_Claire.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,2736,3648,2011-09-25,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
annecy-vieille-ville,3,Annecy Rue Sainte-Claire 2.JPG,"Annecy, ville et préfecture du département de la Haute-Savoie (région Rhône-Alpes, France). Rue Sainte-Claire, dans la vieille ville.",Torsade de Pointes,https://commons.wikimedia.org/wiki/File:Annecy_Rue_Sainte-Claire_2.JPG,https://upload.wikimedia.org/wikipedia/commons/8/8b/Annecy_Rue_Sainte-Claire_2.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC0 1.0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,2560,2031,2013-07-13 14:15:28,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
thiou,1,Canal du Thiou dans le vieil Annecy en soirée (août 2019).JPG,"Sight, in the evening, of the Thiou river in the old town of Annecy , in Haute-Savoie , France .",Florian Pépellin,https://commons.wikimedia.org/wiki/File:Canal_du_Thiou_dans_le_vieil_Annecy_en_soir%C3%A9e_(ao%C3%BBt_2019).JPG,https://upload.wikimedia.org/wikipedia/commons/a/a5/Canal_du_Thiou_dans_le_vieil_Annecy_en_soir%C3%A9e_%28ao%C3%BBt_2019%29.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,3264,2448,2019-08-03,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
thiou,2,Annecy - Le Thiou et les vieilles prisons (CP Abem).jpg,Le Thiou et les vieilles prisons à Annecy,Editions Abem,https://commons.wikimedia.org/wiki/File:Annecy_-_Le_Thiou_et_les_vieilles_prisons_(CP_Abem).jpg,https://upload.wikimedia.org/wikipedia/commons/4/4a/Annecy_-_Le_Thiou_et_les_vieilles_prisons_%28CP_Abem%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,Public Domain,https://creativecommons.org/publicdomain/mark/1.0/,3288,2080,"early 20 th century date QS:P,+1950-00-00T00:00:00Z/7,P4241,Q40719727",22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
thiou,3,Boardwalk @ Le Thiou @ Promenade Louis Lachenal @ Annecy (49830801833).jpg,Boardwalk @ Le Thiou @ Promenade Louis Lachenal @ Annecy,"Guilhem Vellut from Annecy, France",https://commons.wikimedia.org/wiki/File:Boardwalk_@_Le_Thiou_@_Promenade_Louis_Lachenal_@_Annecy_(49830801833).jpg,https://upload.wikimedia.org/wikipedia/commons/0/0f/Boardwalk_%40_Le_Thiou_%40_Promenade_Louis_Lachenal_%40_Annecy_%2849830801833%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,5472,3648,2020-01-31 14:09,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
lake-annecy,1,Lac Annecy été.JPG,"Lac d'Annecy, vue d'un bateau",Tatiana Decrocq,https://commons.wikimedia.org/wiki/File:Lac_Annecy_%C3%A9t%C3%A9.JPG,https://upload.wikimedia.org/wikipedia/commons/6/60/Lac_Annecy_%C3%A9t%C3%A9.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,3645,2440,2014-08-17 19:19:43,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
lake-annecy,2,Lac d'Annecy Paquier.JPG,"Le lac d'Annecy (Haute-Savoie, France) vu depuis le Paquier, en été.",Jocelyne Perreard,https://commons.wikimedia.org/wiki/File:Lac_d%27Annecy_Paquier.JPG,https://upload.wikimedia.org/wikipedia/commons/e/e9/Lac_d%27Annecy_Paquier.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,608,454,2015-01-16,22,14,11,10,5,10,72,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
lake-annecy,3,Mobeye-ÉtéDesVilles-Menthon-Saint-Bernard-644.jpg,Vue sur le lac d'Annecy depuis le château de Menthon St Bernard,Bis,https://commons.wikimedia.org/wiki/File:Mobeye-%C3%89t%C3%A9DesVilles-Menthon-Saint-Bernard-644.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c7/Mobeye-%C3%89t%C3%A9DesVilles-Menthon-Saint-Bernard-644.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,3264,2448,2015-09-20,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
paris,1,"Paris as seen from the Tour Montparnasse, 11 May 2014.jpg",Paris,Amaya & Laurent,"https://commons.wikimedia.org/wiki/File:Paris_as_seen_from_the_Tour_Montparnasse,_11_May_2014.jpg",https://upload.wikimedia.org/wikipedia/commons/3/3f/Paris_as_seen_from_the_Tour_Montparnasse%2C_11_May_2014.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,2048,1152,2014-05-11 12:05,30,19,15,14,8,10,96,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
paris,2,Paris Night.jpg,"View over Paris , at dusk, from the Maine-Montparnasse tower , equirectilinear projection version",Benh LIEU SONG,https://commons.wikimedia.org/wiki/File:Paris_Night.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e6/Paris_Night.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,11528,3639,"Taken on 9 February 2008, 19:56",22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
paris,3,"Eiffel Tower from the Tour Montparnasse, 1 May 2012 N3.jpg",Eiffel Tower from the Tour Montparnasse.,ros k @ getfunky_paris,"https://commons.wikimedia.org/wiki/File:Eiffel_Tower_from_the_Tour_Montparnasse,_1_May_2012_N3.jpg",https://upload.wikimedia.org/wikipedia/commons/6/66/Eiffel_Tower_from_the_Tour_Montparnasse%2C_1_May_2012_N3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,4150,1724,2012-05-01 20:51:58,22,14,11,10,10,10,77,False,승인본보다 대표성 또는 모바일 구도가 낮아 대안 후보로 보류
notre-dame-de-paris,1,Notre-Dame de Paris 2013-07-24.jpg,"Cathedral Notre Dame de Paris, West view, Paris, France",P e z i,https://commons.wikimedia.org/wiki/File:Notre-Dame_de_Paris_2013-07-24.jpg,https://upload.wikimedia.org/wikipedia/commons/a/af/Notre-Dame_de_Paris_2013-07-24.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,3348,4519,2013-07-24,30,19,15,14,10,10,98,True,장소 대표성·구도·해상도·라이선스를 검토해 승인
