placeId,fact_key,status,priority,last_attempt,blocked_reason,phone,source_hint,region,grade,displayName,days
ju-maison-de-cuisine,getting_there,MISSING,P1,,,04 90 75 88 62,,luberon,priority,JU – Maison de Cuisine,17
ju-maison-de-cuisine,duration,MISSING,P2,,,04 90 75 88 62,,luberon,priority,JU – Maison de Cuisine,17
l-isle-sur-la-sorgue,closed,FRESH,P0,2026-08-23,,,https://islesurlasorguetourisme.com/bouger/culture/art-et-antiquite/les-antiquaires-de-lisle/391062-le-village-des-antiquaires-de-la-gare,luberon,essential,L'Isle-sur-la-Sorgue,18
l-isle-sur-la-sorgue,hours,FRESH,P0,2026-08-23,,,https://www.provenceguide.com/marches/pays-des-sorgues/offres-18-1.html,luberon,essential,L'Isle-sur-la-Sorgue,18
l-isle-sur-la-sorgue,booking,MISSING,P0,,,,,luberon,essential,L'Isle-sur-la-Sorgue,18
l-isle-sur-la-sorgue,price_adult,MISSING,P1,,,,,luberon,essential,L'Isle-sur-la-Sorgue,18
l-isle-sur-la-sorgue,getting_there,MISSING,P1,,,,,luberon,essential,L'Isle-sur-la-Sorgue,18
l-isle-sur-la-sorgue,duration,STALE,P2,,,,Provence Day 18 execution plan,luberon,essential,L'Isle-sur-la-Sorgue,18
la-flottille,closed,FRESH,P0,2026-08-25,,,https://www.laflottille.fr/en/,paris,priority,La Flottille,34
la-flottille,hours,FRESH,P0,2026-08-25,,,https://www.laflottille.fr/en/,paris,priority,La Flottille,34
la-flottille,booking,FRESH,P0,2026-08-25,,,https://www.laflottille.fr/en/,paris,priority,La Flottille,34
la-flottille,price_adult,MISSING,P1,,,,,paris,priority,La Flottille,34
la-flottille,getting_there,MISSING,P1,,,,,paris,priority,La Flottille,34
la-flottille,duration,FRESH,P2,2026-08-25,,,MP-04 Editorial,paris,priority,La Flottille,34
la-fourchette,closed,FRESH,P0,2026-08-17,,,2026-08-17 신규확정 v2.1 (복구본),avignon,none,La Fourchette,20
la-fourchette,hours,FRESH,P0,2026-08-17,,,2026-08-17 신규확정 v2.1 (복구본),avignon,none,La Fourchette,20
la-fourchette,booking,MISSING,P2,,,,,avignon,none,La Fourchette,20
la-fourchette,price_adult,MISSING,P2,,,,,avignon,none,La Fourchette,20
la-roquette,closed,BLOCKED,P0,2026-08-17,공식 소스 접근 실패,,https://www.arlestourisme.com/en/practical-information-monuments.html,avignon,priority,La Roquette,21
la-roquette,hours,BLOCKED,P0,2026-08-17,공식 소스 접근 실패,,https://www.arlestourisme.com/en/practical-information-monuments.html,avignon,priority,La Roquette,21
la-roquette,booking,BLOCKED,P0,2026-08-17,공식 소스 접근 실패,,https://www.arlestourisme.com/en/practical-information-monuments.html,avignon,priority,La Roquette,21
la-roquette,price_adult,MISSING,P1,,,,,avignon,priority,La Roquette,21
la-roquette,getting_there,MISSING,P1,,,,,avignon,priority,La Roquette,21
la-roquette,duration,STALE,P2,,,,원고 09_Avignon_Alpilles_Pont_du_Gard_v2.0.md L1588,avignon,priority,La Roquette,21
la-table-alziari,closed,MISSING,P0,2026-08-17,,+33 4 93 80 34 03,https://provence-alpes-cotedazur.com/en/plan-your-stay/restaurants/all-restaurants/restaurant-la-table-alziari-nice-en-2862337/,nice,none,La Table Alziari,8
la-table-alziari,hours,FRESH,P0,2026-08-17,,+33 4 93 80 34 03,2026-08-17 신규확정 v2.1 (복구본),nice,none,La Table Alziari,8
la-table-alziari,booking,MISSING,P2,,,+33 4 93 80 34 03,,nice,none,La Table Alziari,8
la-table-alziari,price_adult,MISSING,P2,,,+33 4 93 80 34 03,,nice,none,La Table Alziari,8
la-zorra,closed,FRESH,P0,2026-08-21,,,https://restaurantelazorra.com/,barcelona,priority,La Zorra,4
la-zorra,hours,FRESH,P0,2026-08-21,,,https://restaurantelazorra.com/,barcelona,priority,La Zorra,4
la-zorra,booking,FRESH,P0,2026-08-21,,,https://restaurantelazorra.com/,barcelona,priority,La Zorra,4
la-zorra,price_adult,MISSING,P1,,,,,barcelona,priority,La Zorra,4
la-zorra,getting_there,MISSING,P1,,,,,barcelona,priority,La Zorra,4
la-zorra,duration,FRESH,P2,2026-08-21,,,FCR-02 Editorial,barcelona,priority,La Zorra,4
lac-de-sainte-croix,closed,MISSING,P0,,,,,verdon,essential,Lac de Sainte-Croix (Pont du Galetas),13
lac-de-sainte-croix,hours,FRESH,P0,2026-08-28,,,https://www.verdontourisme.com/,verdon,essential,Lac de Sainte-Croix (Pont du Galetas),13
lac-de-sainte-croix,booking,MISSING,P0,,,,,verdon,essential,Lac de Sainte-Croix (Pont du Galetas),13
lac-de-sainte-croix,price_adult,MISSING,P1,,,,,verdon,essential,Lac de Sainte-Croix (Pont du Galetas),13
lac-de-sainte-croix,getting_there,MISSING,P1,,,,,verdon,essential,Lac de Sainte-Croix (Pont du Galetas),13
lac-de-sainte-croix,duration,MISSING,P2,,,,,verdon,essential,Lac de Sainte-Croix (Pont du Galetas),13
lacoste,closed,MISSING,P0,,,,,luberon,optional,Lacoste,17
lacoste,hours,MISSING,P2,,,,,luberon,optional,Lacoste,17
lacoste,booking,MISSING,P2,,,,,luberon,optional,Lacoste,17
lacoste,price_adult,MISSING,P2,,,,,luberon,optional,Lacoste,17
lacoste,getting_there,STALE,P2,,,,Provence Day 16 execution plan,luberon,optional,Lacoste,17
lacoste,duration,STALE,P2,,,,Provence Day 16 execution plan,luberon,optional,Lacoste,17
latin-quarter,closed,BLOCKED,P0,,지구(district) 단위 항목 — 단일 공식 운영정보 없음. paris-pantheon.fr 실용정보 페이지 404,,,paris,essential,Latin Quarter,29
latin-quarter,hours,BLOCKED,P0,,지구 단위 항목 — 공식 운영시간 없음,,,paris,essential,Latin Quarter,29
latin-quarter,booking,BLOCKED,P0,,지구 단위 항목 — 예약 대상 아님,,,paris,essential,Latin Quarter,29
latin-quarter,price_adult,MISSING,P1,,,,,paris,essential,Latin Quarter,29
latin-quarter,getting_there,MISSING,P1,,,,,paris,essential,Latin Quarter,29
latin-quarter,duration,MISSING,P2,,,,,paris,essential,Latin Quarter,29
le-criquet-arles,closed,FRESH,P0,2026-08-17,,,2026-08-17 신규확정 v2.1 (복구본),avignon,none,Le Criquet (Arles),
le-criquet-arles,hours,FRESH,P2,2026-08-17,,,2026-08-17 신규확정 v2.1 (복구본),avignon,none,Le Criquet (Arles),
le-criquet-arles,booking,MISSING,P2,,,,,avignon,none,Le Criquet (Arles),
le-criquet-arles,price_adult,MISSING,P2,,,,,avignon,none,Le Criquet (Arles),
le-criquet-arles,getting_there,FRESH,P2,2026-08-17,,,2026-08-17 신규확정 v2.1 (복구본),avignon,none,Le Criquet (Arles),
le-figuier-de-saint-esprit,closed,FRESH,P0,2026-08-21,,,https://www.restaurant-lefiguierdesaintesprit.fr/,nice,essential,Le Figuier de Saint-Esprit,9
le-figuier-de-saint-esprit,hours,FRESH,P0,2026-08-21,,,https://www.restaurant-lefiguierdesaintesprit.fr/,nice,essential,Le Figuier de Saint-Esprit,9
le-figuier-de-saint-esprit,booking,FRESH,P0,2026-08-21,,,https://www.restaurant-lefiguierdesaintesprit.fr/,nice,essential,Le Figuier de Saint-Esprit,9
le-figuier-de-saint-esprit,price_adult,MISSING,P1,,,,,nice,essential,Le Figuier de Saint-Esprit,9
le-figuier-de-saint-esprit,getting_there,MISSING,P1,,,,,nice,essential,Le Figuier de Saint-Esprit,9
le-figuier-de-saint-esprit,duration,FRESH,P2,2026-08-21,,,FCR-01 Pilot Editorial,nice,essential,Le Figuier de Saint-Esprit,9
le-freti,closed,FRESH,P0,2026-08-17,,04 50 51 29 52,https://www.lefreti.fr/,lyon,none,Le Freti (Annecy),26
le-freti,hours,FRESH,P0,2026-08-17,,04 50 51 29 52,2026-08-17 신규확정 v2.1 (복구본),lyon,none,Le Freti (Annecy),26
le-freti,booking,MISSING,P2,,,04 50 51 29 52,,lyon,none,Le Freti (Annecy),26
le-freti,price_adult,MISSING,P2,,,04 50 51 29 52,,lyon,none,Le Freti (Annecy),26
le-gibolin-arles,closed,FRESH,P0,2026-08-21,,,https://www.arlestourisme.com/,avignon,essential,Le Gibolin,21
le-gibolin-arles,hours,FRESH,P0,2026-08-21,,,https://www.arlestourisme.com/,avignon,essential,Le Gibolin,21
le-gibolin-arles,booking,FRESH,P0,2026-08-21,,,https://www.arlestourisme.com/,avignon,essential,Le Gibolin,21
le-gibolin-arles,price_adult,MISSING,P1,,,,,avignon,essential,Le Gibolin,21
le-gibolin-arles,getting_there,MISSING,P1,,,,,avignon,essential,Le Gibolin,21
le-gibolin-arles,duration,FRESH,P2,2026-08-21,,,FCR-03 Editorial,avignon,essential,Le Gibolin,21
le-gout-du-jour,closed,FRESH,P0,2026-08-17,,04 32 76 32 16,https://en.grandavignon-destinations.fr/restaurant/restaurant-le-gout-du-jour/,avignon,none,Le Goût du Jour,20;22
le-gout-du-jour,hours,BLOCKED,P0,2026-08-17,공식 사이트에 영업시간 미게시 (전화 +33 4 32 76 32 16),04 32 76 32 16,2026-08-17 신규확정 v2.1 (복구본),avignon,none,Le Goût du Jour,20;22
le-gout-du-jour,booking,MISSING,P2,,,04 32 76 32 16,,avignon,none,Le Goût du Jour,20;22
le-gout-du-jour,price_adult,MISSING,P2,,,04 32 76 32 16,,avignon,none,Le Goût du Jour,20;22
le-grand-pan,closed,FRESH,P0,2026-08-21,,,https://www.legrandpan.fr/,paris,essential,Le Grand Pan,34;41
le-grand-pan,hours,FRESH,P0,2026-08-21,,,https://www.legrandpan.fr/,paris,essential,Le Grand Pan,34;41
le-grand-pan,booking,FRESH,P0,2026-08-21,,,https://www.legrandpan.fr/,paris,essential,Le Grand Pan,34;41
le-grand-pan,price_adult,MISSING,P1,,,,,paris,essential,Le Grand Pan,34;41
le-grand-pan,getting_there,MISSING,P1,,,,,paris,essential,Le Grand Pan,34;41
le-grand-pan,duration,FRESH,P2,2026-08-21,,,FCR-05 Editorial,paris,essential,Le Grand Pan,34;41
le-marais,closed,FRESH,P0,2026-08-17,,,https://www.carnavalet.paris.fr/en/informations-pratiques,paris,essential,Le Marais,31
le-marais,hours,FRESH,P0,2026-08-17,,,https://www.carnavalet.paris.fr/en/informations-pratiques,paris,essential,Le Marais,31
le-marais,booking,FRESH,P0,2026-08-17,,,https://www.carnavalet.paris.fr/en/informations-pratiques,paris,essential,Le Marais,31
le-marais,price_adult,STALE,P1,,,,,paris,essential,Le Marais,31
le-marais,getting_there,MISSING,P1,,,,,paris,essential,Le Marais,31
le-marais,duration,MISSING,P2,,,,,paris,essential,Le Marais,31
le-panier,closed,MISSING,P0,2026-08-17,,,https://www.marseille-tourisme.com/en/discover-marseille/culture-heritage/the-districts-of-marseille/the-panier-district/,aix,alternative,Le Panier,14
le-panier,hours,MISSING,P0,2026-08-17,,,https://www.marseille-tourisme.com/en/discover-marseille/culture-heritage/the-districts-of-marseille/the-panier-district/,aix,alternative,Le Panier,14
le-panier,booking,MISSING,P2,2026-08-17,,,https://www.marseille-tourisme.com/en/discover-marseille/culture-heritage/the-districts-of-marseille/the-panier-district/,aix,alternative,Le Panier,14
le-panier,price_adult,MISSING,P2,,,,,aix,alternative,Le Panier,14
le-panier,duration,STALE,P2,,,,원고 07_Aix_en_Provence_v2.0.md L1499,aix,alternative,Le Panier,14
le-progres-montmartre,closed,FRESH,P0,2026-08-25,,,MP-04 웹 조사 2026-08-25 (복수 출처 교차),paris,priority,Le Progrès,40
le-progres-montmartre,hours,FRESH,P0,2026-08-25,,,MP-04 웹 조사 2026-08-25 (복수 출처 교차),paris,priority,Le Progrès,40
le-progres-montmartre,booking,FRESH,P0,2026-08-25,,,MP-04 웹 조사 2026-08-25 (복수 출처 교차),paris,priority,Le Progrès,40
le-progres-montmartre,price_adult,MISSING,P1,,,,,paris,priority,Le Progrès,40
le-progres-montmartre,getting_there,MISSING,P1,,,,,paris,priority,Le Progrès,40
le-progres-montmartre,duration,FRESH,P2,2026-08-25,,,MP-04 Editorial,paris,priority,Le Progrès,40
le-relais-du-15eme,closed,FRESH,P0,2026-08-25,,,https://le-relais-du-15e.fr/fr,paris,optional,Le Relais du 15ème,27;36
le-relais-du-15eme,hours,FRESH,P0,2026-08-25,,,https://le-relais-du-15e.fr/fr,paris,optional,Le Relais du 15ème,27;36
le-relais-du-15eme,booking,FRESH,P2,2026-08-25,,,https://le-relais-du-15e.fr/fr,paris,optional,Le Relais du 15ème,27;36
le-relais-du-15eme,price_adult,MISSING,P2,,,,,paris,optional,Le Relais du 15ème,27;36
le-relais-du-15eme,duration,FRESH,P2,2026-08-25,,,MP-04 Editorial,paris,optional,Le Relais du 15ème,27;36
le-rocher,closed,FRESH,P0,2026-08-17,,,https://www.visitmonaco.com/en/explore/the-12-must-sees-in-monaco/prince-s-palace,nice,essential,Le Rocher / Monaco-Ville,10
le-rocher,hours,FRESH,P0,2026-08-17,,,https://www.visitmonaco.com/en/explore/the-12-must-sees-in-monaco/prince-s-palace,nice,essential,Le Rocher / Monaco-Ville,10
le-rocher,booking,FRESH,P0,2026-08-17,,,https://palais.mc/fr/musees-et-visites/vente-des-places-en-ligne-1-31.html,nice,essential,Le Rocher / Monaco-Ville,10
le-rocher,price_adult,MISSING,P1,,,,,nice,essential,Le Rocher / Monaco-Ville,10
le-rocher,getting_there,MISSING,P1,,,,,nice,essential,Le Rocher / Monaco-Ville,10
le-rocher,duration,STALE,P2,,,,원고 06_Nice_Cote_d_Azur_v2.0.md L147,nice,essential,Le Rocher / Monaco-Ville,10
le-suquet,closed,FRESH,P0,2026-08-17,,,https://www.cannes.com/fr/culture/musees-et-expositions/musee-des-explorations-du-monde.html,nice,essential,Le Suquet — 칸 구시가지,9
le-suquet,hours,FRESH,P0,2026-08-17,,,https://www.cannes.com/fr/culture/musees-et-expositions/musee-des-explorations-du-monde.html,nice,essential,Le Suquet — 칸 구시가지,9
le-suquet,booking,FRESH,P0,2026-08-17,,,https://www.cannes.com/fr/culture/musees-et-expositions/musee-des-explorations-du-monde.html,nice,essential,Le Suquet — 칸 구시가지,9
le-suquet,price_adult,MISSING,P1,,,,,nice,essential,Le Suquet — 칸 구시가지,9
le-suquet,getting_there,MISSING,P1,,,,,nice,essential,Le Suquet — 칸 구시가지,9
le-suquet,duration,STALE,P2,,,,원고 06_Nice_Cote_d_Azur_v2.0.md L138,nice,essential,Le Suquet — 칸 구시가지,9
le-volant-basque,closed,FRESH,P0,2026-08-25,,,https://levolantbasque.fr/en,paris,priority,Le Volant Basque,38
le-volant-basque,hours,FRESH,P0,2026-08-25,,,https://levolantbasque.fr/en,paris,priority,Le Volant Basque,38
le-volant-basque,booking,FRESH,P0,2026-08-25,,,https://levolantbasque.fr/en,paris,priority,Le Volant Basque,38
le-volant-basque,price_adult,MISSING,P1,,,,,paris,priority,Le Volant Basque,38
le-volant-basque,getting_there,MISSING,P1,,,,,paris,priority,Le Volant Basque,38
le-volant-basque,duration,FRESH,P2,2026-08-25,,,MP-04 Editorial,paris,priority,Le Volant Basque,38
les-baux-de-provence,closed,FRESH,P0,2026-08-17,,+33 4 90 54 34 39,https://www.lesbauxdeprovence.com/en/prepare-you-visit/practical-information/,avignon,essential,Les Baux-de-Provence,19
les-baux-de-provence,hours,FRESH,P0,2026-08-16,,+33 4 90 54 34 39,2026-08-16 확정 원장 (공식 소스 검증 완료),avignon,essential,Les Baux-de-Provence,19
les-baux-de-provence,booking,MISSING,P0,,,+33 4 90 54 34 39,,avignon,essential,Les Baux-de-Provence,19
les-baux-de-provence,price_adult,FRESH,P1,2026-08-16,,+33 4 90 54 34 39,2026-08-16 확정 원장 (공식 소스 검증 완료),avignon,essential,Les Baux-de-Provence,19
les-baux-de-provence,getting_there,FRESH,P1,2026-08-17,,+33 4 90 54 34 39,,avignon,essential,Les Baux-de-Provence,19
les-baux-de-provence,duration,MISSING,P2,,,+33 4 90 54 34 39,,avignon,essential,Les Baux-de-Provence,19
les-cocottes-saint-louis,closed,FRESH,P0,2026-08-21,,,https://www.cloitre-saint-louis.com/,avignon,essential,Les Cocottes Saint-Louis,22
les-cocottes-saint-louis,hours,FRESH,P0,2026-08-21,,,https://www.cloitre-saint-louis.com/,avignon,essential,Les Cocottes Saint-Louis,22
les-cocottes-saint-louis,booking,FRESH,P0,2026-08-21,,,https://www.cloitre-saint-louis.com/,avignon,essential,Les Cocottes Saint-Louis,22
les-cocottes-saint-louis,price_adult,MISSING,P1,,,,,avignon,essential,Les Cocottes Saint-Louis,22
les-cocottes-saint-louis,getting_there,MISSING,P1,,,,,avignon,essential,Les Cocottes Saint-Louis,22
les-cocottes-saint-louis,duration,FRESH,P2,2026-08-21,,,FCR-03 Editorial,avignon,essential,Les Cocottes Saint-Louis,22
les-halles,closed,FRESH,P0,2026-08-21,,,https://www.avignon-leshalles.com/,avignon,essential,Les Halles d'Avignon,22
les-halles,hours,FRESH,P0,2026-08-21,,,https://www.avignon-leshalles.com/,avignon,essential,Les Halles d'Avignon,22
les-halles,booking,FRESH,P0,2026-08-21,,,https://www.avignon-leshalles.com/,avignon,essential,Les Halles d'Avignon,22
les-halles,price_adult,FRESH,P1,2026-08-21,,,https://www.avignon-leshalles.com/,avignon,essential,Les Halles d'Avignon,22
les-halles,getting_there,MISSING,P1,,,,,avignon,essential,Les Halles d'Avignon,22
les-halles,duration,MISSING,P2,,,,,avignon,essential,Les Halles d'Avignon,22
les-marches,closed,FRESH,P0,2026-08-25,,,https://www.lesmarches-restaurant.com/en/,paris,essential,Les Marches,41
les-marches,hours,FRESH,P0,2026-08-25,,,https://www.lesmarches-restaurant.com/en/,paris,essential,Les Marches,41
les-marches,booking,FRESH,P0,2026-08-25,,,https://www.lesmarches-restaurant.com/en/,paris,essential,Les Marches,41
les-marches,price_adult,MISSING,P1,,,,,paris,essential,Les Marches,41
les-marches,getting_there,MISSING,P1,,,,,paris,essential,Les Marches,41
les-marches,duration,FRESH,P2,2026-08-25,,,MP-04 Editorial,paris,essential,Les Marches,41
lignes-dazur,closed,FRESH,P0,2026-08-17,,08 1006 1006,https://www.lignesdazur.com/fr/agences-lignes-dazur,nice,none,Lignes d'Azur (Nice 시내교통),
lignes-dazur,hours,MISSING,P2,,,08 1006 1006,,nice,none,Lignes d'Azur (Nice 시내교통),
lignes-dazur,booking,MISSING,P2,,,08 1006 1006,,nice,none,Lignes d'Azur (Nice 시내교통),
lignes-dazur,price_adult,FRESH,P2,2026-08-16,,08 1006 1006,2026-08-16 확정 원장 (공식 소스 검증 완료),nice,none,Lignes d'Azur (Nice 시내교통),
llibreria-finestres,closed,FRESH,P0,2026-08-17,,+34 933 840 809,https://www.llibreriafinestres.com/es/contacto/,barcelona,priority,Llibreria Finestres,3
llibreria-finestres,hours,FRESH,P0,2026-08-17,,+34 933 840 809,https://www.llibreriafinestres.com/es/contacto/,barcelona,priority,Llibreria Finestres,3
llibreria-finestres,booking,BLOCKED,P0,2026-08-17,공식 페이지에 예약 관련 안내 없음 (행사 참가는 별도),+34 933 840 809,https://www.llibreriafinestres.com/es/contacto/,barcelona,priority,Llibreria Finestres,3
llibreria-finestres,price_adult,MISSING,P1,,,+34 933 840 809,,barcelona,priority,Llibreria Finestres,3
llibreria-finestres,getting_there,MISSING,P1,,,+34 933 840 809,,barcelona,priority,Llibreria Finestres,3
llibreria-finestres,duration,STALE,P2,,,+34 933 840 809,원고 04_Barcelona_Sitges_v2.0.md — 한눈에 보기 표,barcelona,priority,Llibreria Finestres,3
lourmarin,closed,FRESH,P0,2026-08-17,,04 90 68 04 13,https://lourmarin.com/marches/,luberon,essential,Lourmarin (마을·카뮈 묘·성),17
lourmarin,hours,FRESH,P0,2026-08-17,,04 90 68 04 13,https://chateaudelourmarin.com/infos-pratiques/,luberon,essential,Lourmarin (마을·카뮈 묘·성),17
lourmarin,booking,FRESH,P0,2026-08-17,,04 90 68 04 13,https://chateaudelourmarin.com/infos-pratiques/,luberon,essential,Lourmarin (마을·카뮈 묘·성),17
lourmarin,price_adult,MISSING,P1,,,04 90 68 04 13,,luberon,essential,Lourmarin (마을·카뮈 묘·성),17
lourmarin,getting_there,MISSING,P1,,,04 90 68 04 13,,luberon,essential,Lourmarin (마을·카뮈 묘·성),17
lourmarin,duration,MISSING,P2,,,04 90 68 04 13,,luberon,essential,Lourmarin (마을·카뮈 묘·성),17
lugdunum,closed,FRESH,P0,2026-08-17,,04 72 38 49 30,http://lugdunum.grandlyon.com/fr/,lyon,essential,Lugdunum 박물관·로마극장 (Fourvière),
lugdunum,hours,FRESH,P0,2026-08-17,,04 72 38 49 30,https://www.fourviere.org/fr/horaires/,lyon,essential,Lugdunum 박물관·로마극장 (Fourvière),
lugdunum,booking,FRESH,P0,2026-08-17,,04 72 38 49 30,https://www.fourviere.org/,lyon,essential,Lugdunum 박물관·로마극장 (Fourvière),
lugdunum,price_adult,STALE,P1,,,04 72 38 49 30,,lyon,essential,Lugdunum 박물관·로마극장 (Fourvière),
lugdunum,getting_there,MISSING,P1,,,04 72 38 49 30,,lyon,essential,Lugdunum 박물관·로마극장 (Fourvière),
lugdunum,duration,MISSING,P2,,,04 72 38 49 30,,lyon,essential,Lugdunum 박물관·로마극장 (Fourvière),
macba,closed,FRESH,P0,2026-08-17,,,2026-08-17 신규 검증,barcelona,optional,MACBA,3
macba,hours,FRESH,P2,2026-08-17,,,2026-08-17 신규 검증,barcelona,optional,MACBA,3
macba,booking,MISSING,P2,,,,,barcelona,optional,MACBA,3
macba,price_adult,FRESH,P2,2026-08-17,,,2026-08-17 신규 검증,barcelona,optional,MACBA,3
macba,duration,STALE,P2,,,,원고 04_Barcelona_Sitges_v2.0.md — 한눈에 보기 표,barcelona,optional,MACBA,3
maison-des-canuts,closed,FRESH,P0,2026-08-17,,04 78 28 62 04,https://maisondescanuts.fr/,lyon,essential,Maison des Canuts (Croix-Rousse),
maison-des-canuts,hours,FRESH,P0,2026-08-17,,04 78 28 62 04,https://maisondescanuts.fr/,lyon,essential,Maison des Canuts (Croix-Rousse),
maison-des-canuts,booking,FRESH,P0,2026-08-17,,04 78 28 62 04,,lyon,essential,Maison des Canuts (Croix-Rousse),
maison-des-canuts,price_adult,MISSING,P1,,,04 78 28 62 04,,lyon,essential,Maison des Canuts (Croix-Rousse),
maison-des-canuts,getting_there,MISSING,P1,,,04 78 28 62 04,,lyon,essential,Maison des Canuts (Croix-Rousse),
maison-des-canuts,duration,MISSING,P2,,,04 78 28 62 04,,lyon,essential,Maison des Canuts (Croix-Rousse),
marche-collioure,closed,FRESH,P0,2026-08-17,,+33 4 68 82 15 47,https://www.tourisme-collioure.com/agenda-collioure/les-marches-collioure/,girona,essential,콜리우르 시장 (수요일),5
marche-collioure,hours,FRESH,P0,2026-08-17,,+33 4 68 82 15 47,https://www.tourisme-collioure.com/agenda-collioure/les-marches-collioure/,girona,essential,콜리우르 시장 (수요일),5
marche-collioure,booking,FRESH,P0,2026-08-17,,+33 4 68 82 15 47,https://www.tourisme-collioure.com/agenda-collioure/les-marches-collioure/,girona,essential,콜리우르 시장 (수요일),5
marche-collioure,price_adult,MISSING,P1,,,+33 4 68 82 15 47,,girona,essential,콜리우르 시장 (수요일),5
marche-collioure,getting_there,MISSING,P1,,,+33 4 68 82 15 47,,girona,essential,콜리우르 시장 (수요일),5
marche-collioure,duration,MISSING,P2,,,+33 4 68 82 15 47,,girona,essential,콜리우르 시장 (수요일),5
marche-convention,closed,FRESH,P0,2026-08-22,,,https://opendata.paris.fr/explore/dataset/marches-decouverts/,paris,essential,Marché Convention,30;39
marche-convention,hours,FRESH,P0,2026-08-22,,,https://opendata.paris.fr/explore/dataset/marches-decouverts/,paris,essential,Marché Convention,30;39
marche-convention,booking,FRESH,P0,2026-08-21,,,https://www.paris.fr/equipements/marche-convention-5460,paris,essential,Marché Convention,30;39
marche-convention,price_adult,MISSING,P1,,,,,paris,essential,Marché Convention,30;39
marche-convention,getting_there,MISSING,P1,,,,,paris,essential,Marché Convention,30;39
marche-convention,duration,FRESH,P2,2026-08-21,,,FCR-05 Editorial,paris,essential,Marché Convention,30;39
marche-croix-rousse,closed,FRESH,P0,2026-08-17,,,https://www.lyon.fr/lieu/marches-alimentaires/marche-alimentaire-de-la-croix-rousse,lyon,priority,Croix-Rousse 시장,25
marche-croix-rousse,hours,FRESH,P0,2026-08-17,,,https://www.lyon.fr/lieu/marches-alimentaires/marche-alimentaire-de-la-croix-rousse,lyon,priority,Croix-Rousse 시장,25
marche-croix-rousse,booking,FRESH,P0,2026-08-17,,,https://www.lyon.fr/lieu/marches-alimentaires/marche-alimentaire-de-la-croix-rousse,lyon,priority,Croix-Rousse 시장,25
marche-croix-rousse,price_adult,MISSING,P1,,,,,lyon,priority,Croix-Rousse 시장,25
marche-croix-rousse,getting_there,MISSING,P1,,,,,lyon,priority,Croix-Rousse 시장,25
marche-croix-rousse,duration,STALE,P2,,,,원고 10_Lyon_v2.0.md L1077,lyon,priority,Croix-Rousse 시장,25
marche-de-la-liberation,closed,FRESH,P0,2026-08-17,,3906,2026-08-17 신규 검증,nice,priority,Marché de la Libération,
marche-de-la-liberation,hours,FRESH,P0,2026-08-17,,3906,2026-08-17 신규 검증,nice,priority,Marché de la Libération,
marche-de-la-liberation,booking,FRESH,P0,2026-08-17,,3906,https://www.nice.fr/commerce-local/les-marches-de-plein-vent/,nice,priority,Marché de la Libération,
marche-de-la-liberation,price_adult,MISSING,P1,,,3906,,nice,priority,Marché de la Libération,
marche-de-la-liberation,getting_there,MISSING,P1,,,3906,,nice,priority,Marché de la Libération,
marche-de-la-liberation,duration,STALE,P2,,,3906,원고 06_Nice_Cote_d_Azur_v2.0.md L155,nice,priority,Marché de la Libération,
marche-forville,closed,FRESH,P0,2026-08-17,,04 97 06 40 00,https://www.cannes.com/fr/mairie/annuaire-pratique/equipements-municipaux/marche-provencal-forville.html,nice,essential,Marché Forville (Cannes),
marche-forville,hours,FRESH,P0,2026-08-17,,04 97 06 40 00,https://www.cannes.com/fr/cadre-de-vie/travaux-en-cours/marche-forville.html,nice,essential,Marché Forville (Cannes),
marche-forville,booking,FRESH,P0,2026-08-17,,04 97 06 40 00,https://www.cannes.com/fr/mairie/annuaire-pratique/equipements-municipaux/marche-provencal-forville.html,nice,essential,Marché Forville (Cannes),
marche-forville,price_adult,MISSING,P1,,,04 97 06 40 00,,nice,essential,Marché Forville (Cannes),
marche-forville,getting_there,MISSING,P1,,,04 97 06 40 00,,nice,essential,Marché Forville (Cannes),
marche-forville,duration,MISSING,P2,,,04 97 06 40 00,,nice,essential,Marché Forville (Cannes),
marche-gordes,closed,FRESH,P0,2026-08-17,,04 90 72 02 08,"https://www.gordes-village.com/vie-quotidienne,marches-et-foires,111.html",luberon,essential,Gordes 화요시장,18
marche-gordes,hours,FRESH,P0,2026-08-17,,04 90 72 02 08,"https://www.gordes-village.com/vie-quotidienne,marches-et-foires,111.html",luberon,essential,Gordes 화요시장,18
marche-gordes,booking,FRESH,P0,2026-08-17,,04 90 72 02 08,"https://www.gordes-village.com/vie-quotidienne,marches-et-foires,111.html",luberon,essential,Gordes 화요시장,18
marche-gordes,price_adult,STALE,P1,,,04 90 72 02 08,,luberon,essential,Gordes 화요시장,18
marche-gordes,getting_there,MISSING,P1,,,04 90 72 02 08,,luberon,essential,Gordes 화요시장,18
marche-gordes,duration,MISSING,P2,,,04 90 72 02 08,,luberon,essential,Gordes 화요시장,18
marche-provencal-antibes,closed,FRESH,P0,2026-08-16,,,2026-08-16 확정 원장 (공식 소스 검증 완료),nice,none,Marché Provençal Antibes,
marche-provencal-antibes,hours,FRESH,P2,2026-08-16,,,2026-08-16 확정 원장 (공식 소스 검증 완료),nice,none,Marché Provençal Antibes,
marche-provencal-antibes,booking,MISSING,P2,,,,,nice,none,Marché Provençal Antibes,
marche-provencal-antibes,price_adult,MISSING,P2,,,,,nice,none,Marché Provençal Antibes,
